Zeit	Gerätelast	Beleuchtungslast	Personenlast	Kühllast	Heizlast	Solare Gewinne	Lüftungswärmelast	Konvektion durch Wände	Konvektion durch Fenster
2025-05-20 14:00:00	102.22	0.00	0.00	0.00	-0.00	455.95	-74.10	-345.52	-155.84
2025-05-20 15:00:00	102.22	0.00	0.00	0.00	0.00	146.43	-81.98	-25.91	-169.80
2025-05-20 16:00:00	102.22	0.00	0.00	0.00	-0.00	215.57	-107.68	9.24	-219.23
2025-05-20 17:00:00	102.22	0.00	0.00	0.00	-0.00	768.30	-117.37	-481.14	-239.84
2025-05-20 18:00:00	102.22	0.00	0.00	0.00	0.00	395.58	-112.98	-175.75	-231.10
2025-05-20 19:00:00	102.22	0.00	0.00	0.00	-0.00	83.22	-114.23	131.81	-231.86
2025-05-20 20:00:00	102.22	0.00	0.00	0.00	0.00	45.86	-115.86	181.26	-233.69
2025-05-20 21:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-117.94	232.82	-236.54
2025-05-20 22:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-120.02	240.81	-239.65
2025-05-20 23:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-121.41	245.22	-241.56
2025-05-21 00:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-121.88	246.89	-241.78
2025-05-21 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-120.36	242.55	-238.12
2025-05-21 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-120.72	243.08	-238.26
2025-05-21 03:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-122.68	248.54	-241.51
2025-05-21 04:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-124.32	253.07	-244.19
2025-05-21 05:00:00	102.22	0.00	0.00	0.00	0.00	48.49	-125.17	214.70	-245.61
2025-05-21 06:00:00	102.22	0.00	0.00	0.00	0.00	248.12	-129.13	41.07	-254.39
2025-05-21 07:00:00	102.22	0.00	0.00	0.00	-0.00	428.76	-131.22	-123.11	-260.19
2025-05-21 08:00:00	102.22	0.00	0.00	0.00	0.00	643.30	-125.00	-343.66	-250.08
2025-05-21 09:00:00	102.22	0.00	0.00	0.00	0.00	742.18	-114.48	-476.54	-231.06
2025-05-21 10:00:00	102.22	0.00	0.00	0.00	-0.00	636.73	-111.02	-398.32	-224.68
2025-05-21 11:00:00	102.22	0.00	0.00	0.00	0.00	537.90	-107.09	-309.93	-217.52
2025-05-21 12:00:00	102.22	0.00	0.00	0.00	-0.00	672.29	-106.50	-431.87	-217.72
2025-05-21 13:00:00	102.22	0.00	0.00	0.00	0.00	774.72	-112.77	-514.30	-230.44
2025-05-21 14:00:00	102.22	0.00	0.00	0.00	-0.00	700.89	-108.88	-465.02	-223.28
2025-05-21 15:00:00	102.22	0.00	0.00	0.00	0.00	435.19	-102.68	-238.70	-211.14
2025-05-21 16:00:00	102.22	0.00	0.00	0.00	-0.00	195.35	-107.03	4.04	-218.57
2025-05-21 17:00:00	102.22	0.00	0.00	0.00	0.00	148.26	-123.09	108.61	-248.89
2025-05-21 18:00:00	102.22	0.00	0.00	0.00	-0.00	460.10	-133.38	-146.33	-269.42
2025-05-21 19:00:00	102.22	0.00	0.00	0.00	0.00	401.02	-128.67	-122.12	-260.08
2025-05-21 20:00:00	102.22	0.00	0.00	0.00	0.00	82.56	-127.40	169.04	-256.27
2025-05-21 21:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-129.87	266.01	-259.65
2025-05-21 22:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-130.08	269.29	-259.03
2025-05-21 23:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-136.15	286.64	-270.16
2025-05-22 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-140.38	300.13	-277.71
2025-05-22 01:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-139.23	296.79	-274.76
2025-05-22 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-136.92	290.24	-269.63
2025-05-22 03:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-135.36	285.27	-266.00
2025-05-22 04:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-132.66	277.74	-260.20
2025-05-22 05:00:00	102.22	0.00	0.00	0.00	0.00	12.31	-130.24	259.49	-255.05
2025-05-22 06:00:00	102.22	0.00	0.00	0.00	0.00	33.78	-131.45	242.24	-257.16
2025-05-22 07:00:00	102.22	0.00	0.00	0.00	0.00	50.81	-132.52	229.11	-259.10
2025-05-22 08:00:00	102.22	0.00	0.00	0.00	-0.00	69.70	-135.74	220.16	-265.33
2025-05-22 09:00:00	102.22	0.00	0.00	0.00	0.00	115.17	-139.23	188.99	-272.26
2025-05-22 10:00:00	102.22	0.00	0.00	0.00	-0.00	199.22	-139.29	111.16	-272.92
2025-05-22 11:00:00	102.22	0.00	0.00	0.00	0.00	271.29	-137.98	37.36	-271.19
2025-05-22 12:00:00	102.22	0.00	0.00	0.00	-0.00	265.73	-135.32	32.08	-266.54
2025-05-22 13:00:00	102.22	0.00	0.00	0.00	0.00	270.17	-133.44	22.38	-263.28
2025-05-22 14:00:00	102.22	0.00	0.00	0.00	0.00	254.82	-132.79	33.12	-262.33
2025-05-22 15:00:00	102.22	0.00	0.00	0.00	-0.00	180.32	-131.19	97.30	-259.02
2025-05-22 16:00:00	102.22	0.00	0.00	0.00	0.00	128.16	-129.82	144.14	-255.89
2025-05-22 17:00:00	102.22	0.00	0.00	0.00	-0.00	104.14	-129.85	167.13	-255.55
2025-05-22 18:00:00	102.22	0.00	0.00	0.00	-0.00	31.52	-130.58	237.23	-256.27
2025-05-22 19:00:00	102.22	0.00	0.00	0.00	0.00	15.03	-131.66	258.41	-257.70
2025-05-22 20:00:00	102.22	0.00	0.00	0.00	0.00	5.82	-132.51	269.87	-258.78
2025-05-22 21:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-132.96	277.17	-259.18
2025-05-22 22:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-132.76	276.76	-258.34
2025-05-22 23:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-131.88	274.23	-256.22
2025-05-23 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-131.98	274.20	-256.07
2025-05-23 01:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-132.17	274.71	-256.11
2025-05-23 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-132.19	274.57	-255.82
2025-05-23 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-132.10	274.20	-255.36
2025-05-23 04:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-131.68	272.85	-254.23
2025-05-23 05:00:00	102.22	0.00	0.00	0.00	0.00	15.44	-131.85	259.85	-254.45
2025-05-23 06:00:00	102.22	0.00	0.00	0.00	-0.00	63.93	-131.47	214.69	-253.82
2025-05-23 07:00:00	102.22	0.00	0.00	0.00	0.00	139.55	-130.56	140.27	-252.56
2025-05-23 08:00:00	102.22	0.00	0.00	0.00	-0.00	142.03	-129.13	130.62	-250.19
2025-05-23 09:00:00	102.22	0.00	0.00	0.00	0.00	129.68	-127.53	137.66	-247.21
2025-05-23 10:00:00	102.22	0.00	0.00	0.00	-0.00	181.87	-125.05	85.83	-242.73
2025-05-23 11:00:00	102.22	0.00	0.00	0.00	0.00	324.93	-122.59	-57.12	-239.22
2025-05-23 12:00:00	102.22	0.00	0.00	0.00	0.00	255.26	-121.30	-1.83	-237.29
2025-05-23 13:00:00	102.22	0.00	0.00	0.00	-0.00	277.61	-120.49	-19.53	-236.17
2025-05-23 14:00:00	102.22	0.00	0.00	0.00	0.00	458.57	-117.56	-190.18	-231.82
2025-05-23 15:00:00	102.22	0.00	0.00	0.00	0.00	743.86	-113.00	-476.87	-225.29
2025-05-23 16:00:00	102.22	0.00	0.00	0.00	-0.00	629.91	-110.47	-387.97	-221.53
2025-05-23 17:00:00	102.22	0.00	0.00	0.00	-0.00	751.36	-111.45	-499.02	-224.36
2025-05-23 18:00:00	102.22	0.00	0.00	0.00	0.00	493.04	-111.37	-265.48	-224.11
2025-05-23 19:00:00	102.22	0.00	0.00	0.00	-0.00	436.95	-113.77	-202.67	-228.41
2025-05-23 20:00:00	102.22	0.00	0.00	0.00	0.00	108.84	-119.41	117.58	-238.20
2025-05-23 21:00:00	102.22	0.00	0.00	0.00	-0.00	0.23	-127.09	254.51	-251.79
2025-05-23 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-134.77	280.92	-265.88
2025-05-23 23:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-140.93	300.20	-277.21
2025-05-24 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-145.51	313.92	-285.52
2025-05-24 01:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-148.78	323.58	-291.39
2025-05-24 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-150.09	327.55	-293.42
2025-05-24 03:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-151.81	332.16	-296.30
2025-05-24 04:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-154.96	341.09	-302.00
2025-05-24 05:00:00	102.22	0.00	0.00	0.00	11.51	120.68	-157.58	232.52	-307.39
2025-05-24 06:00:00	102.22	0.00	0.00	0.00	22.98	297.20	-157.80	54.25	-309.17
2025-05-24 07:00:00	102.22	0.00	0.00	0.00	3.43	433.91	-150.48	-78.44	-296.52
2025-05-24 08:00:00	102.22	0.00	0.00	0.00	-0.00	584.98	-136.61	-255.47	-271.16
2025-05-24 09:00:00	102.22	0.00	0.00	0.00	-0.00	791.71	-125.89	-483.16	-252.25
2025-05-24 10:00:00	102.22	0.00	0.00	0.00	-0.00	885.69	-116.26	-606.62	-234.82
2025-05-24 11:00:00	102.22	0.00	0.00	0.00	0.00	919.31	-106.16	-671.42	-215.68
2025-05-24 12:00:00	102.22	0.00	0.00	0.00	0.00	926.47	-100.57	-699.42	-205.47
2025-05-24 13:00:00	102.22	0.00	0.00	0.00	0.00	813.72	-105.69	-584.65	-216.62
2025-05-24 14:00:00	102.22	0.00	0.00	0.00	-0.00	692.12	-107.77	-459.54	-220.96
2025-05-24 15:00:00	102.22	0.00	0.00	0.00	-0.00	681.32	-108.17	-444.45	-222.16
2025-05-24 16:00:00	102.22	0.00	0.00	0.00	-0.00	696.02	-119.61	-424.32	-245.22
2025-05-24 17:00:00	102.22	0.00	0.00	0.00	0.00	751.66	-119.73	-471.09	-245.70
2025-05-24 18:00:00	102.22	0.00	0.00	0.00	-0.00	829.20	-112.49	-573.30	-231.93
2025-05-24 19:00:00	102.22	0.00	0.00	0.00	0.00	446.59	-112.67	-227.47	-231.46
2025-05-24 20:00:00	102.22	0.00	0.00	0.00	-0.00	94.36	-118.35	128.17	-240.80
2025-05-24 21:00:00	102.22	0.00	0.00	0.00	0.00	0.77	-127.83	256.72	-257.66
2025-05-24 22:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-135.29	283.85	-271.05
2025-05-24 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-145.03	312.50	-289.18
2025-05-25 00:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-153.65	338.66	-305.20
2025-05-25 01:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-159.31	354.86	-315.48
2025-05-25 02:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-165.06	371.52	-326.01
2025-05-25 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-167.02	377.45	-329.15
2025-05-25 04:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-169.19	383.20	-332.76
2025-05-25 05:00:00	102.22	0.00	0.00	0.00	0.00	143.93	-169.22	257.79	-332.95
2025-05-25 06:00:00	102.22	0.00	0.00	0.00	-0.00	346.33	-165.08	53.63	-326.33
2025-05-25 07:00:00	102.22	0.00	0.00	0.00	-0.00	503.37	-152.48	-131.33	-303.46
2025-05-25 08:00:00	102.22	0.00	0.00	0.00	0.00	650.02	-132.36	-329.06	-265.80
2025-05-25 09:00:00	102.22	0.00	0.00	0.00	0.00	811.05	-117.31	-526.50	-237.65
2025-05-25 10:00:00	102.22	0.00	0.00	0.00	-0.00	927.45	-108.36	-668.79	-220.88
2025-05-25 11:00:00	102.22	0.00	0.00	0.00	0.00	959.05	-100.79	-725.03	-206.82
2025-05-25 12:00:00	102.22	0.00	0.00	0.00	0.00	976.92	-96.02	-758.76	-198.09
2025-05-25 13:00:00	102.22	0.00	0.00	0.00	-0.00	988.56	-91.30	-783.75	-188.95
2025-05-25 14:00:00	102.22	0.00	0.00	0.00	0.00	1038.72	-86.16	-846.45	-179.12
2025-05-25 15:00:00	102.22	0.00	0.00	0.00	0.00	1084.46	-83.36	-900.03	-174.28
2025-05-25 16:00:00	102.22	0.00	0.00	0.00	-0.00	984.89	-83.47	-816.15	-175.53
2025-05-25 17:00:00	102.22	0.00	0.00	0.00	0.00	692.74	-86.11	-534.74	-181.27
2025-05-25 18:00:00	102.22	0.00	0.00	0.00	0.00	511.04	-88.87	-350.18	-186.57
2025-05-25 19:00:00	102.22	0.00	0.00	0.00	0.00	248.90	-92.39	-91.95	-192.36
2025-05-25 20:00:00	102.22	0.00	0.00	0.00	0.00	85.22	-100.71	93.49	-207.08
2025-05-25 21:00:00	102.22	0.00	0.00	0.00	0.00	2.07	-110.79	207.09	-225.21
2025-05-25 22:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-116.53	230.32	-235.22
2025-05-25 23:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-119.16	239.02	-239.37
2025-05-26 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-121.98	247.53	-244.00
2025-05-26 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-123.73	252.79	-246.73
2025-05-26 02:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-130.65	271.86	-259.63
2025-05-26 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-137.33	291.72	-272.05
2025-05-26 04:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-139.78	298.76	-276.20
2025-05-26 05:00:00	102.22	0.00	0.00	0.00	0.00	154.26	-139.74	162.70	-276.37
2025-05-26 06:00:00	102.22	0.00	0.00	0.00	0.00	297.56	-132.34	4.41	-262.98
2025-05-26 07:00:00	102.22	0.00	0.00	0.00	0.00	485.56	-124.19	-195.69	-248.81
2025-05-26 08:00:00	102.22	0.00	0.00	0.00	-0.00	654.51	-111.34	-392.92	-225.61
2025-05-26 09:00:00	102.22	0.00	0.00	0.00	0.00	804.65	-95.98	-582.36	-196.98
2025-05-26 10:00:00	102.22	0.00	0.00	0.00	0.00	893.85	-88.25	-694.00	-183.23
2025-05-26 11:00:00	102.22	0.00	0.00	0.00	-0.00	985.47	-81.61	-802.58	-172.04
2025-05-26 12:00:00	102.22	0.00	0.00	0.00	0.00	905.79	-79.90	-739.72	-170.23
2025-05-26 13:00:00	102.22	0.00	0.00	0.00	0.00	880.37	-80.48	-709.79	-172.49
2025-05-26 14:00:00	102.22	0.00	0.00	0.00	-0.00	860.10	-79.25	-699.99	-171.06
2025-05-26 15:00:00	102.22	0.00	0.00	0.00	0.00	531.25	-82.21	-387.35	-176.73
2025-05-26 16:00:00	102.22	0.00	0.00	0.00	0.00	480.28	-87.68	-309.46	-187.29
2025-05-26 17:00:00	102.22	0.00	0.00	0.00	-0.00	444.86	-95.56	-256.90	-202.72
2025-05-26 18:00:00	102.22	0.00	0.00	0.00	0.00	177.02	-101.05	8.66	-212.04
2025-05-26 19:00:00	102.22	0.00	0.00	0.00	-0.00	82.20	-102.10	109.84	-212.35
2025-05-26 20:00:00	102.22	0.00	0.00	0.00	0.00	29.84	-105.71	171.67	-217.98
2025-05-26 21:00:00	102.22	0.00	0.00	0.00	-0.00	0.93	-111.01	216.55	-227.03
2025-05-26 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-120.64	245.78	-244.85
2025-05-26 23:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-126.99	265.33	-256.36
2025-05-27 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-126.81	264.89	-255.07
2025-05-27 01:00:00	102.22	0.00	0.00	0.00	-0.00	-0.00	-125.69	261.52	-252.08
2025-05-27 02:00:00	102.22	0.00	0.00	0.00	9.05	0.00	-125.18	251.59	-250.40
2025-05-27 03:00:00	102.22	0.00	0.00	0.00	42.92	0.00	-125.46	219.34	-250.34
2025-05-27 04:00:00	102.22	0.00	0.00	0.00	60.81	0.00	-124.16	197.68	-247.20
2025-05-27 05:00:00	102.22	0.00	0.00	0.00	67.72	19.91	-122.25	167.38	-243.07
2025-05-27 06:00:00	102.22	0.00	0.00	0.00	65.96	63.60	-120.06	121.62	-238.60
2025-05-27 07:00:00	102.22	0.00	0.00	0.00	60.46	109.61	-118.25	77.99	-235.12
2025-05-27 08:00:00	102.22	0.00	0.00	0.00	48.88	178.27	-116.98	22.02	-232.99
2025-05-27 09:00:00	102.22	0.00	0.00	0.00	23.45	299.31	-115.30	-72.21	-230.61
2025-05-27 10:00:00	102.22	0.00	0.00	0.00	8.37	351.21	-112.64	-116.59	-226.36
2025-05-27 11:00:00	102.22	0.00	0.00	0.00	0.04	409.17	-107.51	-177.41	-217.30
2025-05-27 12:00:00	102.22	0.00	0.00	0.00	0.00	450.61	-103.89	-229.53	-211.28
2025-05-27 13:00:00	102.22	0.00	0.00	0.00	0.00	477.49	-103.58	-251.61	-211.32
2025-05-27 14:00:00	102.22	0.00	0.00	0.00	-0.00	701.18	-105.96	-457.81	-217.81
2025-05-27 15:00:00	102.22	0.00	0.00	0.00	-0.00	492.58	-106.79	-270.38	-220.02
2025-05-27 16:00:00	102.22	0.00	0.00	0.00	0.00	499.36	-105.26	-274.08	-217.36
2025-05-27 17:00:00	102.22	0.00	0.00	0.00	0.00	378.59	-104.83	-167.59	-216.38
2025-05-27 18:00:00	102.22	0.00	0.00	0.00	0.00	224.34	-104.67	-20.83	-215.26
2025-05-27 19:00:00	102.22	0.00	0.00	0.00	0.00	122.72	-103.96	75.65	-212.77
2025-05-27 20:00:00	102.22	0.00	0.00	0.00	6.14	41.77	-104.84	151.22	-213.28
2025-05-27 21:00:00	102.22	0.00	0.00	0.00	54.90	1.69	-112.02	164.96	-226.27
2025-05-27 22:00:00	102.22	0.00	0.00	0.00	79.48	-0.00	-117.94	161.45	-237.02
2025-05-27 23:00:00	102.22	0.00	0.00	0.00	91.55	0.00	-118.69	151.78	-237.76
2025-05-28 00:00:00	102.22	0.00	0.00	0.00	99.84	0.00	-118.97	144.42	-237.69
2025-05-28 01:00:00	102.22	0.00	0.00	0.00	106.49	-0.00	-119.11	137.92	-237.39
2025-05-28 02:00:00	102.22	0.00	0.00	0.00	113.56	0.00	-122.70	140.63	-243.96
2025-05-28 03:00:00	102.22	0.00	0.00	0.00	119.68	0.00	-125.40	142.55	-248.74
2025-05-28 04:00:00	102.22	0.00	0.00	0.00	125.42	0.00	-128.33	144.71	-254.03
2025-05-28 05:00:00	102.22	0.00	0.00	0.00	120.46	62.22	-131.73	104.70	-260.58
2025-05-28 06:00:00	102.22	0.00	0.00	0.00	93.88	222.29	-129.67	-22.07	-257.29
2025-05-28 07:00:00	102.22	0.00	0.00	0.00	56.55	448.25	-125.15	-214.84	-250.39
2025-05-28 08:00:00	102.22	0.00	0.00	0.00	42.81	412.55	-120.58	-188.54	-242.54
2025-05-28 09:00:00	102.22	0.00	0.00	0.00	19.20	519.90	-119.58	-264.24	-241.71
2025-05-28 10:00:00	102.22	0.00	0.00	0.00	1.87	690.78	-110.26	-432.97	-224.47
2025-05-28 11:00:00	102.22	0.00	0.00	0.00	0.00	816.03	-101.00	-583.51	-207.29
2025-05-28 12:00:00	102.22	0.00	0.00	0.00	-0.00	786.16	-99.80	-564.29	-206.43
2025-05-28 13:00:00	102.22	0.00	0.00	0.00	-0.00	741.11	-97.07	-532.88	-201.58
2025-05-28 14:00:00	102.22	0.00	0.00	0.00	0.00	613.86	-92.13	-423.85	-191.69
2025-05-28 15:00:00	102.22	0.00	0.00	0.00	0.00	823.32	-91.22	-620.10	-190.44
2025-05-28 16:00:00	102.22	0.00	0.00	0.00	0.00	589.24	-95.80	-398.92	-199.99
2025-05-28 17:00:00	102.22	0.00	0.00	0.00	0.00	601.60	-101.62	-384.96	-211.60
2025-05-28 18:00:00	102.22	0.00	0.00	0.00	0.00	513.33	-103.84	-295.92	-215.79
2025-05-28 19:00:00	102.22	0.00	0.00	0.00	0.00	505.42	-106.69	-283.58	-221.20
2025-05-28 20:00:00	102.22	0.00	0.00	0.00	-0.00	122.59	-109.20	76.81	-224.61
2025-05-28 21:00:00	102.22	0.00	0.00	0.00	0.00	3.33	-114.61	218.38	-233.44
2025-05-28 22:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-123.37	251.30	-249.34
2025-05-28 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-129.12	269.48	-259.65
2025-05-29 00:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-132.94	280.98	-266.24
2025-05-29 01:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-133.56	283.26	-266.70
2025-05-29 02:00:00	102.22	0.00	0.00	0.00	3.10	-0.00	-132.53	277.62	-263.97
2025-05-29 03:00:00	102.22	0.00	0.00	0.00	49.47	0.00	-132.06	231.89	-262.45
2025-05-29 04:00:00	102.22	0.00	0.00	0.00	79.37	0.00	-132.54	203.16	-262.89
2025-05-29 05:00:00	102.22	0.00	0.00	0.00	84.72	131.61	-135.00	88.59	-267.94
2025-05-29 06:00:00	102.22	0.00	0.00	0.00	68.83	344.53	-135.84	-94.50	-271.11
2025-05-29 07:00:00	102.22	0.00	0.00	0.00	38.05	511.24	-128.24	-246.19	-258.18
2025-05-29 08:00:00	102.22	0.00	0.00	0.00	5.65	642.73	-113.56	-382.15	-231.31
2025-05-29 09:00:00	102.22	0.00	0.00	0.00	0.00	758.52	-100.34	-528.54	-207.36
2025-05-29 10:00:00	102.22	0.00	0.00	0.00	0.00	723.68	-95.48	-513.64	-199.37
2025-05-29 11:00:00	102.22	0.00	0.00	0.00	-0.00	800.73	-94.27	-587.27	-198.58
2025-05-29 12:00:00	102.22	0.00	0.00	0.00	0.00	807.56	-96.92	-590.66	-205.52
2025-05-29 13:00:00	102.22	0.00	0.00	0.00	0.00	764.96	-98.83	-545.41	-210.52
2025-05-29 14:00:00	102.22	0.00	0.00	0.00	0.00	657.72	-97.54	-451.10	-208.39
2025-05-29 15:00:00	102.22	0.00	0.00	0.00	0.00	513.65	-97.78	-315.82	-208.53
2025-05-29 16:00:00	102.22	0.00	0.00	0.00	0.00	312.29	-100.27	-117.59	-212.44
2025-05-29 17:00:00	102.22	0.00	0.00	0.00	0.00	256.42	-103.63	-49.04	-218.06
2025-05-29 18:00:00	102.22	0.00	0.00	0.00	0.00	145.12	-103.88	56.58	-217.32
2025-05-29 19:00:00	102.22	0.00	0.00	0.00	0.00	81.84	-102.51	115.44	-213.30
2025-05-29 20:00:00	102.22	0.00	0.00	0.00	29.96	30.26	-102.16	136.43	-211.34
2025-05-29 21:00:00	102.22	0.00	0.00	0.00	68.91	1.47	-104.08	132.21	-213.97
2025-05-29 22:00:00	102.22	0.00	0.00	0.00	86.88	0.00	-106.63	123.95	-217.98
2025-05-29 23:00:00	102.22	0.00	0.00	0.00	96.55	0.00	-107.41	116.79	-218.76
2025-05-30 00:00:00	102.22	0.00	0.00	0.00	103.50	0.00	-106.28	106.47	-215.79
2025-05-30 01:00:00	102.22	0.00	0.00	0.00	108.82	0.00	-104.43	95.50	-211.44
2025-05-30 02:00:00	102.22	0.00	0.00	0.00	112.39	0.00	-103.36	88.54	-208.79
2025-05-30 03:00:00	102.22	0.00	0.00	0.00	115.92	0.00	-102.91	83.31	-207.32
2025-05-30 04:00:00	102.22	0.00	0.00	0.00	119.23	-0.00	-103.58	81.60	-208.14
2025-05-30 05:00:00	102.22	0.00	0.00	0.00	108.26	139.26	-102.62	-33.31	-206.52
2025-05-30 06:00:00	102.22	0.00	0.00	0.00	86.64	331.56	-103.10	-193.51	-208.88
2025-05-30 07:00:00	102.22	0.00	0.00	0.00	60.52	502.65	-99.91	-339.61	-204.57
2025-05-30 08:00:00	102.22	0.00	0.00	0.00	33.33	651.43	-87.72	-489.58	-182.51
2025-05-30 09:00:00	102.22	0.00	0.00	0.00	4.73	822.82	-77.20	-655.59	-163.37
2025-05-30 10:00:00	102.22	0.00	0.00	0.00	0.00	915.63	-71.07	-763.72	-152.20
2025-05-30 11:00:00	102.22	0.00	0.00	0.00	-0.00	903.98	-66.58	-769.17	-143.78
2025-05-30 12:00:00	102.22	0.00	0.00	0.00	0.00	971.88	-63.72	-841.79	-138.81
2025-05-30 13:00:00	102.22	0.00	0.00	0.00	0.00	966.95	-61.75	-845.03	-136.16
2025-05-30 14:00:00	102.22	0.00	0.00	0.00	0.00	1016.53	-59.45	-897.87	-132.77
2025-05-30 15:00:00	102.22	0.00	0.00	0.00	-0.00	1009.02	-60.73	-887.43	-136.12
2025-05-30 16:00:00	102.22	0.00	0.00	0.00	0.00	1152.19	-65.10	-1008.75	-145.27
2025-05-30 17:00:00	102.22	0.00	0.00	0.00	0.00	1082.50	-66.47	-950.48	-148.58
2025-05-30 18:00:00	102.22	0.00	0.00	0.00	0.00	802.63	-69.92	-686.99	-155.32
2025-05-30 19:00:00	102.22	0.00	0.00	0.00	0.00	291.95	-76.43	-187.88	-166.56
2025-05-30 20:00:00	102.22	0.00	0.00	0.00	0.00	48.33	-81.98	74.92	-175.24
2025-05-30 21:00:00	102.22	0.00	0.00	0.00	0.00	1.75	-87.81	145.08	-184.85
2025-05-30 22:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-97.23	177.21	-201.97
2025-05-30 23:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-98.86	184.52	-204.05
2025-05-31 00:00:00	102.22	0.00	0.00	0.00	-0.00	0.00	-96.52	177.88	-198.49
2025-05-31 01:00:00	102.22	0.00	0.00	0.00	0.00	-0.00	-98.54	183.46	-201.59
2025-05-31 02:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-103.48	197.47	-210.48
2025-05-31 03:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-108.07	210.71	-218.73
2025-05-31 04:00:00	102.22	0.00	0.00	0.00	0.00	0.00	-110.94	218.92	-223.65
2025-05-31 05:00:00	102.22	0.00	0.00	0.00	0.00	131.19	-113.48	111.09	-228.70
2025-05-31 06:00:00	102.22	0.00	0.00	0.00	0.00	329.56	-113.38	-76.07	-229.80
2025-05-31 07:00:00	102.22	0.00	0.00	0.00	0.00	501.76	-104.28	-265.01	-213.81
2025-05-31 08:00:00	102.22	0.00	0.00	0.00	0.00	667.13	-84.78	-477.99	-177.50
2025-05-31 09:00:00	102.22	0.00	0.00	0.00	0.00	802.32	-66.81	-663.43	-143.80
2025-05-31 10:00:00	102.22	0.00	0.00	0.00	0.00	761.26	-59.94	-654.91	-131.19
2025-05-31 11:00:00	102.22	0.00	0.00	0.00	0.00	702.69	-63.70	-588.17	-139.44
2025-05-31 12:00:00	102.22	0.00	0.00	0.00	-0.00	727.22	-63.48	-608.17	-139.98
2025-05-31 13:00:00	102.22	0.00	0.00	0.00	0.00	682.31	-56.43	-593.08	-126.89
2025-05-31 14:00:00	102.22	0.00	0.00	0.00	-0.00	396.59	-58.72	-322.00	-131.03
2025-05-31 15:00:00	102.22	0.00	0.00	0.00	0.00	387.85	-68.23	-272.58	-149.42
2025-05-31 16:00:00	102.22	0.00	0.00	0.00	0.00	458.80	-81.25	-301.70	-174.98
2025-05-31 17:00:00	102.22	0.00	0.00	0.00	0.00	442.73	-86.56	-269.30	-185.36
